Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SatSep 1,8:30am,USD,Low Impact Expected,FOMC Member Mishkin Speaks,,,
SatSep 1,Day 3,All,Medium Impact Expected,Jackson Hole Symposium,,,
SunSep 2,7:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,52.4,,57.4
SunSep 2,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-4.90%,-2.30%,13.60%
SunSep 2,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.50%,,0.60%
SunSep 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,63.2,,61.8
SunSep 2,9:30pm,AUD,High Impact Expected,Building Approvals m/m,0.40%,-1.80%,6.90%
SunSep 2,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,0.10%,,-0.50%
SunSep 2,9:30pm,AUD,Low Impact Expected,Company Operating Profits q/q,1.40%,2.30%,7.30%
SunSep 2,9:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-1.90%,-0.50%,-0.90%
SunSep 2,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,53.4,,53.2
MonSep 3,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,1.90%,,3.60%
MonSep 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,52.2,,53.2
MonSep 3,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,65.1,62,63
MonSep 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,53.6,52.9,53.3
MonSep 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,54.3,54.2,54.2
MonSep 3,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,56.3,55.1,55.9
MonSep 3,All Day,CAD,Non-Economic,Bank Holiday,,,
MonSep 3,All Day,USD,Non-Economic,Bank Holiday,,,
MonSep 3,7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,1.80%,,1.20%
MonSep 3,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,0.70%,0.00%,-2.30%
MonSep 3,9:30pm,AUD,High Impact Expected,GDP q/q,0.90%,0.60%,1.60%
MonSep 3,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.65|2.8,,1.81|2.7
TueSep 4,1:45am,CHF,Medium Impact Expected,GDP q/q,0.70%,0.70%,0.70%
TueSep 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,58.0K,,4.5K
TueSep 4,4:00am,EUR,Low Impact Expected,Italian Trade Balance,0.38B,-0.88B,-0.78B
TueSep 4,4:30am,GBP,Low Impact Expected,Construction PMI,64.8,60.6,61.8
TueSep 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.30%,0.10%,0.10%
TueSep 4,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.30%,0.30%,0.30%
TueSep 4,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,52.9,53.2,53.8
TueSep 4,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.40%,0.00%,0.10%
TueSep 4,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,63,63.1,65
TueSep 4,All Day,USD,Low Impact Expected,Total Vehicle Sales,16.3M,15.8M,15.3M
TueSep 4,7:01pm,GBP,Low Impact Expected,Nationwide Consumer Confidence,94,94,96
TueSep 4,7:30pm,AUD,High Impact Expected,Cash Rate,6.50%,6.50%,6.50%
TueSep 4,7:30pm,AUD,Low Impact Expected,AIG Services Index,51.6,,56
WedSep 5,3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.40%,0.60%,0.80%
WedSep 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,53.5,,56.3
WedSep 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,56.2,58,58.5
WedSep 5,4:00am,EUR,Low Impact Expected,Final Services PMI,58,57.9,57.9
WedSep 5,4:30am,GBP,Medium Impact Expected,Final Services PMI,57.6,56.5,57
WedSep 5,5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.10%,0.40%,0.60%
WedSep 5,5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.40%,,0.60%
WedSep 5,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,15.40%,,-25.80%
WedSep 5,8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,38K,82K,41K
WedSep 5,9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
WedSep 5,9:00am,CAD,High Impact Expected,Overnight Rate,4.50%,4.50%,4.50%
WedSep 5,10:00am,USD,High Impact Expected,Pending Home Sales m/m,-12.20%,-2.00%,5.00%
WedSep 5,2:00pm,USD,Medium Impact Expected,Beige Book,,,
WedSep 5,9:30pm,AUD,High Impact Expected,Employment Change,31.9K,18.0K,19.0K
WedSep 5,9:30pm,AUD,Medium Impact Expected,Unemployment Rate,4.30%,4.30%,4.30%
WedSep 5,11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.40%,,4.70%
ThuSep 6,1:45am,CHF,Low Impact Expected,Unemployment Rate,2.70%,2.70%,2.70%
ThuSep 6,2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,12.30%,,18.80%
ThuSep 6,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,47B,,46B
ThuSep 6,4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.30%,0.20%,0.10%
ThuSep 6,4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.10%,0.20%,0.00%
ThuSep 6,5:06am,EUR,Low Impact Expected,French 10-y Bond Auction,4.35|2.3,,4.67|3.6
ThuSep 6,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-7.10%,-2.20%,5.10%
ThuSep 6,7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
ThuSep 6,7:00am,GBP,High Impact Expected,Official Bank Rate,5.75%,5.75%,5.75%
ThuSep 6,7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.00%,4.00%,4.00%
ThuSep 6,8:30am,CAD,Medium Impact Expected,Building Permits m/m,-11.30%,-3.20%,0.10%
ThuSep 6,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
ThuSep 6,8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,2.60%,2.40%,1.80%
ThuSep 6,8:30am,USD,Medium Impact Expected,Unemployment Claims,318K,325K,337K
ThuSep 6,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,1.40%,1.60%,2.10%
ThuSep 6,10:00am,CAD,High Impact Expected,Ivey PMI,58.5,56.9,54.6
ThuSep 6,10:00am,USD,High Impact Expected,ISM Services PMI,55.8,54.5,55.8
ThuSep 6,10:00am,USD,Medium Impact Expected,Mortgage Delinquencies,5.12%,,4.84%
ThuSep 6,10:30am,USD,Low Impact Expected,Crude Oil Inventories,-4.0M,-2.1M,-3.5M
ThuSep 6,10:30am,USD,Low Impact Expected,Natural Gas Storage,36B,44B,43B
ThuSep 6,11:30am,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
ThuSep 6,7:01pm,GBP,Low Impact Expected,NIESR GDP Estimate,0.70%,,0.80%
ThuSep 6,7:30pm,AUD,Low Impact Expected,AIG Construction Index,48.4,,48.8
FriSep 7,1:00am,JPY,Low Impact Expected,Leading Indicators,70.00%,70.00%,72.70%
FriSep 7,2:00am,EUR,Low Impact Expected,German Trade Balance,16.5B,15.5B,15.0B
FriSep 7,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-47.4B,,-29.7B
FriSep 7,2:50am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
