Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunFeb 1,Day 5,All,Medium Impact Expected,WEF Annual Meetings,,,
SunFeb 1,4:45pm,NZD,High Impact Expected,Labor Cost Index q/q,0.70%,0.90%,1.10%
SunFeb 1,5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,36.6,,33.7
SunFeb 1,6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.80%,,-0.20%
SunFeb 1,7:30pm,AUD,Medium Impact Expected,HPI q/q,-0.80%,-1.10%,-2.40%
SunFeb 1,8:05pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,-1.70%,,-1.10%
SunFeb 1,9:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,42.2,,41.2
MonFeb 2,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,28.60%,,31.40%
MonFeb 2,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,31.5,,28.5
MonFeb 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,35,36.1,36.9
MonFeb 2,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,36.1,35.3,35.5
MonFeb 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,37.9,38.1,38.1
MonFeb 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,32,32,32
MonFeb 2,4:00am,EUR,Medium Impact Expected,Final Manufacturing PMI,34.4,34.5,34.5
MonFeb 2,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,35.8,34.4,34.9
MonFeb 2,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.00%,0.00%,0.00%
MonFeb 2,8:30am,USD,Medium Impact Expected,Personal Spending m/m,-1.00%,-0.90%,-0.80%
MonFeb 2,8:30am,USD,Low Impact Expected,Personal Income m/m,-0.20%,-0.40%,-0.40%
MonFeb 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,35.6,32.4,32.4
MonFeb 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,-1.40%,-1.30%,-1.20%
MonFeb 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,29,18,18
MonFeb 2,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
