Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuOct 1,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-1.50%,0.00%,0.70%
ThuOct 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,-32.30%,,-30.40%
ThuOct 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,45.8,,47.2
ThuOct 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,54.3,51.5,50.2
ThuOct 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,47.6,45.3,44.2
ThuOct 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,53,52.5,52.5
ThuOct 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,49.6,49.6,49.6
ThuOct 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,49.3,49,49
ThuOct 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,49.5,50.2,49.7
ThuOct 1,4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
ThuOct 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,9.60%,9.60%,9.50%
ThuOct 1,5:12am,EUR,Low Impact Expected,French 10-y Bond Auction,3.57|1.6,,3.56|1.9
ThuOct 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-30.20%,,-13.80%
ThuOct 1,8:30am,USD,High Impact Expected,Unemployment Claims,551K,532K,534K
ThuOct 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.10%,0.10%,0.10%
ThuOct 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,1.30%,1.20%,0.30%
ThuOct 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.20%,0.10%,0.20%
ThuOct 1,9:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
ThuOct 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,52.6,53.9,52.9
ThuOct 1,10:00am,USD,High Impact Expected,Pending Home Sales m/m,6.40%,0.90%,3.20%
ThuOct 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.80%,-0.10%,-1.10%
ThuOct 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,63.5,66.1,65
ThuOct 1,10:30am,USD,Low Impact Expected,Natural Gas Storage,64B,62B,67B
ThuOct 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,9.2M,9.9M,14.1M
ThuOct 1,5:30pm,USD,Low Impact Expected,FOMC Member Lockhart Speaks,,,
ThuOct 1,7:30pm,JPY,Medium Impact Expected,Household Spending y/y,2.60%,-0.10%,-2.00%
ThuOct 1,7:30pm,JPY,Low Impact Expected,Unemployment Rate,5.50%,5.80%,5.70%
ThuOct 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,4.50%,6.20%,6.10%
ThuOct 1,All Day,CNY,Non-Economic,Bank Holiday,,,
ThuOct 1,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.00%,,0.00%
FriOct 2,2:00am,GBP,High Impact Expected,Nationwide HPI m/m,0.90%,0.80%,1.40%
FriOct 2,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,80.4K,,85.0K
FriOct 2,4:30am,GBP,Medium Impact Expected,Construction PMI,46.7,48.2,47.7
FriOct 2,4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-7.0B,-6.8B,-7.3B
FriOct 2,5:00am,EUR,Low Impact Expected,PPI m/m,0.40%,0.50%,-0.70%
FriOct 2,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-263K,-179K,-201K
FriOct 2,8:30am,USD,High Impact Expected,Unemployment Rate,9.80%,9.80%,9.70%
FriOct 2,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.10%,0.20%,0.40%
FriOct 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.80%,0.20%,1.40%
FriOct 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,58.9,,59.9
SatOct 3,All Day,All,High Impact Expected,G7 Meetings,,,
SatOct 3,All Day,EUR,Low Impact Expected,Irish Lisbon Treaty Vote,Yes,Yes,No
SatOct 3,11:30am,USD,High Impact Expected,Treasury Sec Geithner Speaks,,,
SatOct 3,12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
SunOct 4,All Day,EUR,Low Impact Expected,Greek Parliamentary Election,,,
SunOct 4,All Day,AUD,Non-Economic,Bank Holiday,,,
SunOct 4,6:30pm,AUD,Low Impact Expected,AIG Services Index,49.3,,48
SunOct 4,All Day,CNY,Non-Economic,Bank Holiday,,,
SunOct 4,8:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,4.40%,,4.10%
SunOct 4,10:03pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,6.80%,,4.30%
MonOct 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,46.4,,45.3
MonOct 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,48.5,47.3,46.4
MonOct 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,53.2,52.2,52.2
MonOct 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,52.1,52.2,52.2
MonOct 5,4:00am,EUR,Low Impact Expected,Final Services PMI,50.9,50.6,50.6
MonOct 5,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-12.6,-12,-14.6
MonOct 5,4:30am,GBP,High Impact Expected,Final Services PMI,55.3,54.6,54.1
MonOct 5,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.20%,-0.40%,-0.20%
MonOct 5,10:00am,USD,High Impact Expected,ISM Services PMI,50.9,50,48.4
MonOct 5,5:00pm,NZD,High Impact Expected,NZIER Business Confidence,36,,-25
MonOct 5,6:30pm,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
MonOct 5,All Day,CNY,Non-Economic,Bank Holiday,,,
