Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJan 2,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJan 2,All Day,AUD,Non-Economic,Bank Holiday,,,
SunJan 2,All Day,JPY,Non-Economic,Bank Holiday,,,
SunJan 2,All Day,CNY,Non-Economic,Bank Holiday,,,
MonJan 3,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonJan 3,All Day,GBP,Non-Economic,Bank Holiday,,,
MonJan 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,56.2,56.3,57.1
MonJan 3,3:30am,CHF,Low Impact Expected,Manufacturing PMI,62.7,61.2,62.5
MonJan 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,62,61.6,62.8
MonJan 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,55.6,54.9,54.9
MonJan 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,57.4,57.9,57.9
MonJan 3,3:55am,EUR,Low Impact Expected,German Unemployment Change,,,
MonJan 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,58,58,58
MonJan 3,All Day,CAD,Non-Economic,Bank Holiday,,,
MonJan 3,All Day,USD,Non-Economic,Bank Holiday,,,
MonJan 3,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,57.7,57.7,57.8
MonJan 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.40%,0.80%,0.40%
MonJan 3,All Day,NZD,Non-Economic,Bank Holiday,,,
MonJan 3,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.80%,,0.30%
MonJan 3,7:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,54.3,54.3,54.2
MonJan 3,8:45pm,CNY,Low Impact Expected,Caixin Manufacturing PMI,50.9,50.1,49.9
TueJan 4,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,25.70%,,36.70%
TueJan 4,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,0.60%,-0.20%,0.50%
TueJan 4,2:30am,CHF,Low Impact Expected,CPI m/m,-0.10%,-0.10%,0.00%
TueJan 4,2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,0.20%,0.30%,0.40%
TueJan 4,3:02am,EUR,Medium Impact Expected,Spanish Unemployment Change,-76.8K,-32.5K,-74.4K
TueJan 4,3:55am,EUR,Low Impact Expected,German Unemployment Change,-23K,-15K,-34K
TueJan 4,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,57.9,57.6,57.6
TueJan 4,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.70%,0.50%,0.60%
TueJan 4,4:30am,GBP,Low Impact Expected,Mortgage Approvals,67K,66K,67K
TueJan 4,4:32am,GBP,Low Impact Expected,Net Lending to Individuals m/m,4.9B,3.9B,2.0B
TueJan 4,All Day,All,High Impact Expected,OPEC-JMMC Meetings,,,
TueJan 4,8:30am,CAD,Low Impact Expected,IPPI m/m,0.80%,0.90%,1.30%
TueJan 4,8:30am,CAD,Low Impact Expected,RMPI m/m,-1.00%,0.00%,4.80%
TueJan 4,9:30am,CAD,Low Impact Expected,Manufacturing PMI,56.5,,57.2
TueJan 4,9:34am,NZD,Low Impact Expected,GDT Price Index,0.30%,,-1.50%
TueJan 4,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,58.7,60,61.1
TueJan 4,10:00am,USD,High Impact Expected,JOLTS Job Openings,10.56M,11.06M,11.09M
TueJan 4,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,68.2,79.3,82.4
TueJan 4,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,12.4M,13.1M,12.9M
TueJan 4,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,8.30%,9.50%,9.30%
TueJan 4,7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-5.50%,,9.90%
TueJan 4,10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.10|3.5,,0.06|3.2
WedJan 5,12:00am,JPY,Low Impact Expected,Consumer Confidence,39.1,39.8,39.2
WedJan 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.8,57.3,59.8
WedJan 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,53,53.9,55.9
WedJan 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,57,57.1,57.1
WedJan 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,48.7,48.4,48.4
WedJan 5,4:00am,EUR,Low Impact Expected,Final Services PMI,53.1,53.3,53.3
WedJan 5,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.40%,0.30%,0.60%
WedJan 5,5:33am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.09|1.5,,-0.38|1.3
WedJan 5,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,807K,405K,505K
WedJan 5,8:30am,CAD,Medium Impact Expected,Building Permits m/m,6.80%,2.10%,2.40%
WedJan 5,8:30am,CAD,Low Impact Expected,NHPI m/m,0.80%,0.70%,0.90%
WedJan 5,9:45am,USD,Low Impact Expected,Final Services PMI,57.6,57.5,57.5
WedJan 5,10:30am,USD,Low Impact Expected,Crude Oil Inventories,-2.1M,-3.5M,-3.6M
WedJan 5,2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
WedJan 5,8:45pm,CNY,Low Impact Expected,Caixin Services PMI,53.1,51.9,52.1
ThuJan 6,2:00am,EUR,Low Impact Expected,German Factory Orders m/m,3.70%,2.10%,-5.80%
ThuJan 6,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuJan 6,All Day,EUR,Low Impact Expected,German Prelim CPI m/m,0.50%,0.40%,-0.20%
ThuJan 6,4:30am,GBP,Low Impact Expected,Final Services PMI,53.6,53.2,53.2
ThuJan 6,5:00am,EUR,Low Impact Expected,PPI m/m,1.80%,1.10%,5.40%
ThuJan 6,5:07am,EUR,Low Impact Expected,French 10-y Bond Auction,0.30|2.1,,-0.19|2.7
ThuJan 6,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-75.30%,,-77.00%
ThuJan 6,8:30am,CAD,Low Impact Expected,Trade Balance,3.1B,2.1B,2.3B
ThuJan 6,8:30am,USD,Medium Impact Expected,Unemployment Claims,207K,199K,200K
ThuJan 6,8:30am,USD,Low Impact Expected,Trade Balance,-80.2B,-80.5B,-67.2B
ThuJan 6,10:00am,USD,High Impact Expected,ISM Services PMI,62,67,69.1
ThuJan 6,10:00am,USD,Low Impact Expected,Factory Orders m/m,1.60%,1.50%,1.20%
