Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SatSep 1,Day 3,All,Medium Impact Expected,Jackson Hole Symposium,,,
SunSep 2,6:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,-2.60%,-2.00%,-2.30%
SunSep 2,7:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,45.3,,40.3
SunSep 2,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,7.70%,8.90%,3.30%
SunSep 2,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.60%,,0.20%
SunSep 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,56.3,,55.6
SunSep 2,9:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.80%,0.30%,1.20%
SunSep 2,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-2.30%,,-0.80%
SunSep 2,9:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,-0.70%,1.10%,-3.70%
SunSep 2,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,47.6,,47.8
MonSep 3,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-13.70%,,-11.10%
MonSep 3,3:00am,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
MonSep 3,3:15am,CHF,High Impact Expected,Retail Sales y/y,3.20%,3.50%,3.30%
MonSep 3,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,44,,42.3
MonSep 3,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,46.7,49.2,48.6
MonSep 3,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,43.6,44.9,44.3
MonSep 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,46,46.2,46.2
MonSep 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,44.7,45.1,45.1
MonSep 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,45.1,45.3,45.3
MonSep 3,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,49.5,46.1,45.2
MonSep 3,All Day,CAD,Non-Economic,Bank Holiday,,,
MonSep 3,All Day,USD,Non-Economic,Bank Holiday,,,
MonSep 3,9:30am,EUR,Medium Impact Expected,ECB President Draghi Speaks,,,
MonSep 3,7:00pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-0.40%,,0.10%
MonSep 3,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,6.50%,9.40%,8.60%
MonSep 3,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.50%,,-0.40%
MonSep 3,9:30pm,AUD,Medium Impact Expected,Current Account,-11.8B,-12.3B,-13.0B
MonSep 3,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,-1.20%,-0.30%,-0.40%
MonSep 3,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.81|2.8,,0.77|2.6
TueSep 4,12:30am,AUD,High Impact Expected,Cash Rate,3.50%,3.50%,3.50%
TueSep 4,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueSep 4,1:45am,CHF,Medium Impact Expected,GDP q/q,-0.10%,0.20%,0.50%
TueSep 4,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,38.2K,,-27.8K
TueSep 4,4:30am,GBP,High Impact Expected,Construction PMI,49,50.1,50.9
TueSep 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.40%,0.30%,-0.50%
TueSep 4,9:00am,USD,Low Impact Expected,Final Manufacturing PMI,51.5,51.9,51.9
TueSep 4,9:30am,CAD,Low Impact Expected,Manufacturing PMI,53,,53.1
