Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueMar 1,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,47.80%,,48.70%
TueMar 1,1:45am,CHF,Medium Impact Expected,GDP q/q,0.90%,0.50%,0.80%
TueMar 1,2:00am,GBP,High Impact Expected,Nationwide HPI m/m,0.30%,-0.20%,-0.10%
TueMar 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52.1,,52
TueMar 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,63.5,60.8,60.5
TueMar 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,59,57.3,56.6
TueMar 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,55.7,55.3,55.3
TueMar 1,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-52K,-13K,-18K
TueMar 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,62.7,62.6,62.6
TueMar 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,59,59,59
TueMar 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.60%,8.60%,8.60%
TueMar 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,61.5,61.5,61.5
TueMar 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,1.5B,0.3B,0.5B
TueMar 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.80%,0.40%,-1.30%
TueMar 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,46K,43K,43K
TueMar 1,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,2.40%,2.40%,2.30%
TueMar 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,9.90%,10.00%,10.00%
TueMar 1,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.30%,0.20%,0.40%
TueMar 1,5:00am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
TueMar 1,8:30am,NZD,Low Impact Expected,GDT Price Index,6.20%,,4.60%
TueMar 1,9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
TueMar 1,9:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
TueMar 1,10:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
TueMar 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,61.4,60.9,60.8
TueMar 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.70%,-0.40%,-1.60%
TueMar 1,10:00am,USD,Low Impact Expected,Fed Monetary Policy Report,,,
TueMar 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,82,82.7,81.5
TueMar 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,13.4M,12.7M,12.6M
