Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJan 2,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJan 2,All Day,AUD,Non-Economic,Bank Holiday,,,
SunJan 2,All Day,JPY,Non-Economic,Bank Holiday,,,
SunJan 2,8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,56.5,,53.2
MonJan 3,All Day,CHF,Non-Economic,Bank Holiday,,,
MonJan 3,All Day,EUR,Non-Economic,French Bank Holiday,,,
MonJan 3,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonJan 3,All Day,GBP,Non-Economic,Bank Holiday,,,
MonJan 3,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,51.5,,50
MonJan 3,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,59.6,61.7,61.8
MonJan 3,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,54.7,52.3,52
MonJan 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,57.2,56.3,56.3
MonJan 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,60.7,60.9,60.9
MonJan 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,57.1,56.9,56.8
MonJan 3,All Day,CAD,Non-Economic,Bank Holiday,,,
MonJan 3,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,57,57,56.6
MonJan 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.40%,0.20%,0.70%
MonJan 3,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,72.5,71.2,69.5
MonJan 3,All Day,NZD,Non-Economic,Bank Holiday,,,
MonJan 3,5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,46.3,,47.6
TueJan 4,12:33am,AUD,Medium Impact Expected,Commodity Prices y/y,47.70%,,45.70%
TueJan 4,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-10.2K,,24.3K
TueJan 4,3:55am,EUR,Medium Impact Expected,German Unemployment Change,3K,-12K,-8K
TueJan 4,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,58.3,57.3,57.5
TueJan 4,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,0.7B,0.9B,1.5B
TueJan 4,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-0.80%,0.40%,0.70%
TueJan 4,4:30am,GBP,Low Impact Expected,Mortgage Approvals,48K,47K,47K
TueJan 4,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,2.20%,2.00%,1.90%
TueJan 4,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.40%,0.20%,0.00%
TueJan 4,8:30am,NZD,Low Impact Expected,GDT Price Index,5.80%,,2.30%
TueJan 4,10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.70%,-0.10%,-0.70%
TueJan 4,All Day,USD,Low Impact Expected,Total Vehicle Sales,12.6M,12.3M,12.3M
TueJan 4,2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
TueJan 4,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,7.00%,7.90%,7.60%
TueJan 4,7:58pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,-0.20%,,2.40%
WedJan 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,46.2,,48.3
WedJan 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,50.2,53.6,54.4
WedJan 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,54.9,54.1,54.1
WedJan 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,59.2,58.3,58.3
WedJan 5,4:00am,EUR,Low Impact Expected,Final Services PMI,54.2,53.7,53.7
WedJan 5,4:30am,GBP,Medium Impact Expected,Construction PMI,49.1,51.1,51.8
WedJan 5,5:00am,EUR,Medium Impact Expected,Industrial New Orders m/m,1.40%,1.30%,-4.20%
WedJan 5,5:00am,EUR,Low Impact Expected,PPI m/m,0.30%,0.30%,0.40%
WedJan 5,5:05am,EUR,Medium Impact Expected,German 10-y Bond Auction,2.87|1.6,,2.59|1.2
WedJan 5,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-29.00%,,-3.30%
WedJan 5,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,297K,101K,92K
WedJan 5,8:30am,CAD,Medium Impact Expected,RMPI m/m,3.50%,2.10%,2.10%
WedJan 5,8:30am,CAD,Low Impact Expected,IPPI m/m,0.50%,0.40%,0.50%
WedJan 5,10:00am,USD,High Impact Expected,ISM Services PMI,57.1,55.6,55
WedJan 5,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-4.2M,-1.4M,-1.3M
WedJan 5,5:26pm,AUD,Medium Impact Expected,AIG Services Index,46.4,,46.2
WedJan 5,7:30pm,AUD,High Impact Expected,Building Approvals m/m,-4.20%,-3.60%,8.30%
WedJan 5,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.21|3.0,,1.19|2.4
ThuJan 6,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuJan 6,3:15am,CHF,Medium Impact Expected,CPI m/m,0.00%,-0.10%,0.20%
ThuJan 6,4:27am,CHF,High Impact Expected,Foreign Currency Reserves,203B,,212B
ThuJan 6,4:30am,GBP,High Impact Expected,Final Services PMI,49.7,52.9,53
ThuJan 6,4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
ThuJan 6,5:00am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.36|2.0,,2.87|1.9
ThuJan 6,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.80%,0.30%,0.00%
ThuJan 6,5:38am,GBP,Medium Impact Expected,10-y Bond Auction,3.69|2.0,,3.45|1.8
ThuJan 6,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,5.20%,1.00%,1.60%
ThuJan 6,8:30am,USD,High Impact Expected,Unemployment Claims,409K,400K,391K
ThuJan 6,10:00am,CAD,High Impact Expected,Ivey PMI,50,53.3,57.5
ThuJan 6,10:30am,USD,Low Impact Expected,Natural Gas Storage,-135B,-135B,-136B
FriJan 7,1:45am,CHF,Low Impact Expected,Unemployment Rate,3.60%,3.60%,3.60%
FriJan 7,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-2.40%,0.60%,0.10%
FriJan 7,2:00am,EUR,Low Impact Expected,German Trade Balance,11.8B,14.5B,14.2B
FriJan 7,2:45am,EUR,Low Impact Expected,French Trade Balance,-3.9B,-4.0B,-3.7B
FriJan 7,4:00am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
