Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
FriApr 1,1:30am,AUD,Medium Impact Expected,Commodity Prices y/y,41.30%,,44.90%
FriApr 1,3:15am,CHF,High Impact Expected,Retail Sales y/y,1.50%,-0.80%,-2.40%
FriApr 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,51.6,,52.1
FriApr 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,59.3,62.2,63.5
FriApr 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,56.2,58,59
FriApr 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,55.4,56.6,56.6
FriApr 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,60.9,60.9,60.9
FriApr 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,57.5,57.7,57.7
FriApr 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.40%,8.50%,8.60%
FriApr 1,4:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,8.50%,8.30%,8.40%
FriApr 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,57.1,60.7,60.9
FriApr 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,9.90%,9.90%,10.00%
FriApr 1,8:15am,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
FriApr 1,8:30am,USD,High Impact Expected,Non-Farm Employment Change,216K,191K,194K
FriApr 1,8:30am,USD,High Impact Expected,Unemployment Rate,8.80%,8.90%,8.90%
FriApr 1,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.00%,0.20%,0.00%
FriApr 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,61.2,61.1,61.4
FriApr 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-1.40%,-0.10%,-1.80%
FriApr 1,10:00am,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
FriApr 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,85,83.1,82
FriApr 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,13.1M,13.3M,13.4M
SatApr 2,10:00am,NZD,Non-Economic,Daylight Saving Time Shift,,,
SatApr 2,12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
SatApr 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,60.2,,44.1
SunApr 3,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,16.90%,5.80%,5.60%
SunApr 3,All Day,CNY,Non-Economic,Bank Holiday,,,
SunApr 3,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.60%,,0.20%
SunApr 3,9:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,1.30%,,1.10%
SunApr 3,11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,4.70%,,2.70%
MonApr 4,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,34.4K,,68.3K
MonApr 4,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,14.2,16.1,17.1
MonApr 4,4:30am,GBP,High Impact Expected,Construction PMI,56.4,54.7,56.5
MonApr 4,4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-7.0B,-5.6B,-6.6B
MonApr 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.80%,0.70%,1.30%
MonApr 4,9:30am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
MonApr 4,10:30am,CAD,High Impact Expected,BOC Business Outlook Survey,,,
MonApr 4,6:00pm,NZD,High Impact Expected,NZIER Business Confidence,-27,,8
MonApr 4,7:15pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
MonApr 4,7:27pm,AUD,Medium Impact Expected,AIG Services Index,46.5,,48.7
MonApr 4,All Day,CNY,Non-Economic,Bank Holiday,,,
MonApr 4,9:30pm,AUD,High Impact Expected,Trade Balance,-0.21B,1.15B,1.43B
MonApr 4,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.30|4.0,,1.31|2.9
TueApr 5,12:30am,AUD,High Impact Expected,Cash Rate,4.75%,4.75%,4.75%
TueApr 5,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueApr 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,48.7,,50.8
TueApr 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,53.3,52.3,53.1
TueApr 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,60.4,60.7,60.7
TueApr 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,60.1,60.1,60.1
TueApr 5,4:00am,EUR,Low Impact Expected,Final Services PMI,57.2,56.9,56.9
TueApr 5,4:30am,GBP,High Impact Expected,Final Services PMI,57.1,52.5,52.6
TueApr 5,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.10%,0.10%,0.20%
TueApr 5,6:38am,GBP,Medium Impact Expected,10-y Bond Auction,3.88|1.7,,3.66|2.0
TueApr 5,10:00am,USD,High Impact Expected,ISM Services PMI,57.3,59.8,59.7
