Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueFeb 1,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,48.70%,,48.80%
TueFeb 1,2:00am,GBP,High Impact Expected,Nationwide HPI m/m,-0.10%,-0.30%,0.40%
TueFeb 1,3:15am,CHF,High Impact Expected,Retail Sales y/y,-0.40%,2.60%,1.80%
TueFeb 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52,,51.5
TueFeb 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,60.5,59.3,59.6
TueFeb 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,56.6,54.9,54.7
TueFeb 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.9,54.3,54.3
TueFeb 1,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-13K,-11K,1K
TueFeb 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,60.5,60.2,60.2
TueFeb 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,57.3,56.9,56.9
TueFeb 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.60%,8.70%,8.60%
TueFeb 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,62,58,58.7
TueFeb 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,-0.1B,0.6B,0.4B
TueFeb 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-1.30%,0.30%,-0.60%
TueFeb 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,43K,47K,47K
TueFeb 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,10.00%,10.10%,10.00%
TueFeb 1,8:30am,NZD,Low Impact Expected,GDT Price Index,6.70%,,0.70%
TueFeb 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,60.8,57.8,57
TueFeb 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-2.50%,0.10%,-0.20%
TueFeb 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,81.5,73.6,72.5
