Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
WedJun 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,29.40%,,31.90%
WedJun 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,48.2,,50.6
WedJun 1,3:19am,CHF,High Impact Expected,Retail Sales y/y,7.50%,1.90%,-0.20%
WedJun 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,59.2,57.9,58.4
WedJun 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,52.8,53.6,55.5
WedJun 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.9,55.1,55
WedJun 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,57.7,58.2,58.2
WedJun 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,54.6,54.8,54.8
WedJun 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,52.1,54.2,54.4
WedJun 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,1.2B,1.1B,1.1B
WedJun 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.10%,0.30%,0.10%
WedJun 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,45K,48K,47K
WedJun 1,5:03am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.50|2.5,,3.64|3.3
WedJun 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-4.30%,,-4.80%
WedJun 1,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,38K,177K,177K
WedJun 1,9:00am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
WedJun 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,53.5,58.1,60.4
WedJun 1,10:00am,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
WedJun 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.40%,0.40%,0.10%
WedJun 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,76.5,81.9,85.5
WedJun 1,10:30am,NZD,Low Impact Expected,GDT Price Index,1.70%,,-2.20%
WedJun 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,11.8M,12.9M,13.2M
WedJun 1,1:35pm,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
WedJun 1,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,3.30%,3.20%,3.80%
WedJun 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,16.20%,24.70%,23.90%
WedJun 1,9:30pm,AUD,High Impact Expected,Retail Sales m/m,1.10%,0.40%,-0.30%
WedJun 1,9:30pm,AUD,High Impact Expected,Trade Balance,1.60B,2.07B,1.69B
ThuJun 2,All Day,CHF,Non-Economic,Bank Holiday,,,
ThuJun 2,All Day,EUR,Non-Economic,German Bank Holiday,,,
ThuJun 2,All Day,EUR,Non-Economic,French Bank Holiday,,,
ThuJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuJun 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-79.7K,,-64.3K
ThuJun 2,4:30am,GBP,High Impact Expected,Construction PMI,54,53.7,53.3
ThuJun 2,5:15am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
ThuJun 2,5:36am,GBP,Medium Impact Expected,10-y Bond Auction,3.42|1.6,,3.88|1.7
ThuJun 2,8:30am,USD,High Impact Expected,Unemployment Claims,422K,416K,428K
ThuJun 2,8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,1.80%,1.80%,1.60%
ThuJun 2,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,0.70%,0.80%,1.00%
ThuJun 2,9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.8,,
ThuJun 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.20%,-0.70%,3.80%
ThuJun 2,10:30am,USD,Low Impact Expected,Natural Gas Storage,83B,92B,105B
ThuJun 2,11:00am,USD,Medium Impact Expected,Crude Oil Inventories,2.9M,-1.5M,0.6M
ThuJun 2,6:45pm,NZD,High Impact Expected,Building Consents m/m,-1.60%,,2.00%
ThuJun 2,7:30pm,AUD,Medium Impact Expected,AIG Services Index,49.9,,51.5
ThuJun 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,61.9,,62.5
ThuJun 2,10:30pm,CNY,Low Impact Expected,Caixin Services PMI,54.3,,51.6
FriJun 3,3:15am,EUR,Low Impact Expected,Spanish Services PMI,50.9,,50.4
FriJun 3,3:45am,EUR,Low Impact Expected,Italian Services PMI,50.1,51.9,52.2
FriJun 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,62.5,62.8,62.8
FriJun 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,56.1,54.9,54.9
FriJun 3,4:00am,EUR,Low Impact Expected,Final Services PMI,56,55.4,55.4
FriJun 3,4:30am,GBP,High Impact Expected,Final Services PMI,53.8,54.4,54.3
FriJun 3,8:30am,USD,High Impact Expected,Non-Farm Employment Change,54K,161K,232K
FriJun 3,8:30am,USD,High Impact Expected,Unemployment Rate,9.10%,9.00%,9.00%
FriJun 3,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.30%,0.20%,0.10%
FriJun 3,10:00am,USD,High Impact Expected,ISM Services PMI,54.6,53.8,52.8
FriJun 3,12:30pm,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
SunJun 5,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJun 5,All Day,CNY,Non-Economic,Bank Holiday,,,
SunJun 5,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.20%,,0.30%
SunJun 5,9:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,-6.50%,,-0.40%
MonJun 6,3:00am,CHF,High Impact Expected,Foreign Currency Reserves,194B,,202B
MonJun 6,3:30am,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
MonJun 6,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,3.5,9.4,10.9
MonJun 6,5:00am,EUR,Low Impact Expected,PPI m/m,0.90%,0.80%,0.80%
MonJun 6,8:30am,CAD,High Impact Expected,Building Permits m/m,-21.10%,-2.30%,16.80%
MonJun 6,10:00am,CAD,High Impact Expected,Ivey PMI,65.5,59.9,57.8
MonJun 6,10:30am,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
MonJun 6,1:15pm,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
MonJun 6,5:30pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
MonJun 6,7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-2.10%,,5.20%
MonJun 6,7:24pm,AUD,Low Impact Expected,AIG Construction Index,39.6,,37.9
MonJun 6,11:45pm,JPY,Low Impact Expected,30-y Bond Auction,2.04|3.2,,2.24|3.4
TueJun 7,12:30am,AUD,High Impact Expected,Cash Rate,4.75%,4.75%,4.75%
TueJun 7,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 7,1:00am,JPY,Low Impact Expected,Leading Indicators,96.40%,96.80%,100.10%
TueJun 7,3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.10%,0.40%,-1.40%
TueJun 7,3:15am,CHF,Medium Impact Expected,CPI m/m,0.00%,0.00%,0.10%
TueJun 7,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.90%,0.40%,-0.90%
TueJun 7,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.80%,2.10%,-2.70%
TueJun 7,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,44.6,42.1,42.8
TueJun 7,10:00am,USD,Low Impact Expected,JOLTS Job Openings,2.97M,,3.12M
TueJun 7,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,6.2B,5.2B,4.8B
TueJun 7,3:45pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
TueJun 7,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.30%,,2.50%
TueJun 7,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,-0.70%,,-0.90%
TueJun 7,7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.70%,2.70%,2.70%
TueJun 7,7:52pm,JPY,Low Impact Expected,Current Account,0.55T,0.28T,0.75T
TueJun 7,9:00pm,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
TueJun 7,9:30pm,AUD,High Impact Expected,Home Loans m/m,4.80%,2.40%,-1.10%
WedJun 8,1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,36,33.3,28.3
WedJun 8,1:45am,CHF,Low Impact Expected,Unemployment Rate,3.00%,3.00%,3.10%
WedJun 8,2:00am,EUR,Low Impact Expected,German Trade Balance,12.0B,14.0B,15.1B
WedJun 8,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-61.4B,,-33.6B
WedJun 8,2:45am,EUR,Low Impact Expected,French Trade Balance,-7.1B,-5.6B,-5.9B
WedJun 8,All Day,All,Low Impact Expected,OPEC Meetings,,,
