Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonMar 1,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,-9.7%,,-11.6%
MonMar 1,2:00am,EUR,Low Impact Expected,German Import Prices m/m,1.7%,0.8%,0.5%
MonMar 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,49.1,,45.3
MonMar 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,57.4,56.5,56.0
MonMar 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,51.6,52.1,51.7
MonMar 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.9,54.6,54.6
MonMar 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,57.2,57.2,57.1
MonMar 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,54.2,54.1,54.1
MonMar 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,56.6,56.3,56.6
MonMar 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,9.9%,10.1%,9.9%
MonMar 1,8:30am,CAD,High Impact Expected,GDP m/m,0.6%,0.4%,0.4%
MonMar 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,56.5,57.7,58.4
MonMar 1,6:30pm,JPY,Medium Impact Expected,Household Spending y/y,1.7%,2.6%,2.1%
MonMar 1,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,2.2%,4.8%,4.9%
MonMar 1,7:30pm,AUD,High Impact Expected,Building Approvals m/m,-7.0%,0.7%,5.2%
MonMar 1,10:30pm,AUD,High Impact Expected,Cash Rate,4.00%,4.00%,3.75%
MonMar 1,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.33|3.4,,1.35|3.6
TueMar 2,1:45am,CHF,Medium Impact Expected,GDP q/q,0.7%,0.4%,0.5%
TueMar 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,82.1K,,124.9K
TueMar 2,4:30am,GBP,Medium Impact Expected,Construction PMI,48.5,48.9,48.6
TueMar 2,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.9%,1.0%,1.0%
TueMar 2,5:43am,GBP,Low Impact Expected,30-y Bond Auction,4.59|1.9,,4.16|1.7
TueMar 2,8:30am,NZD,Low Impact Expected,GDT Price Index,0.1%,,-2.5%
TueMar 2,9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
TueMar 2,All Day,USD,Low Impact Expected,Total Vehicle Sales,10.4M,10.6M,10.8M
TueMar 2,5:30pm,AUD,Medium Impact Expected,AIG Services Index,48.3,,47.4
TueMar 2,7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,80,71,74
TueMar 2,7:30pm,AUD,High Impact Expected,GDP q/q,0.9%,0.9%,0.3%
TueMar 2,8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,46.4,,55.1
TueMar 2,8:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.1%,-1.2%,-5.9%
WedMar 3,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,0.0%,-0.5%,0.9%
WedMar 3,3:15am,EUR,Low Impact Expected,Spanish Services PMI,47.1,,48.8
WedMar 3,3:45am,EUR,Low Impact Expected,Italian Services PMI,50.8,50.7,50.9
WedMar 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,54.6,54.7,54.7
WedMar 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,51.9,51.7,51.7
WedMar 3,4:00am,EUR,Low Impact Expected,Final Services PMI,51.8,52.0,52.0
WedMar 3,4:30am,GBP,High Impact Expected,Final Services PMI,58.4,55.0,54.5
WedMar 3,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.3%,-0.3%,0.5%
WedMar 3,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-77.4%,,-70.4%
WedMar 3,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-20K,-15K,-60K
WedMar 3,9:15am,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
WedMar 3,10:00am,USD,High Impact Expected,ISM Services PMI,53.0,51.0,50.5
WedMar 3,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,4.1M,1.2M,3.0M
WedMar 3,2:00pm,USD,Medium Impact Expected,Beige Book,,,
WedMar 3,6:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-17.3%,-18.1%,-24.8%
WedMar 3,7:30pm,AUD,High Impact Expected,Trade Balance,-1.18B,-1.57B,-2.17B
ThuMar 4,3:00am,CHF,High Impact Expected,Foreign Currency Reserves,109B,,94B
ThuMar 4,4:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.5%,0.3%,0.4%
ThuMar 4,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.1%,0.1%,0.1%
ThuMar 4,5:09am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.45|1.8,,3.58|1.7
ThuMar 4,7:00am,GBP,High Impact Expected,Asset Purchase Facility,200B,200B,200B
ThuMar 4,7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.00%,1.00%,1.00%
ThuMar 4,8:30am,CAD,High Impact Expected,Building Permits m/m,-4.9%,1.0%,-2.7%
ThuMar 4,10:00am,CAD,High Impact Expected,Ivey PMI,51.9,56.0,50.8
ThuMar 4,10:15am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
ThuMar 4,10:30am,USD,Low Impact Expected,Natural Gas Storage,-116B,-130B,-172B
ThuMar 4,4:00pm,CAD,Medium Impact Expected,Annual Budget Release,,,
ThuMar 4,4:15pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
ThuMar 4,5:30pm,AUD,Low Impact Expected,AIG Construction Index,52.8,,57.7
FriMar 5,4:30am,GBP,High Impact Expected,PPI Input m/m,0.1%,0.1%,1.3%
FriMar 5,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,4.3%,1.6%,-1.6%
FriMar 5,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-36K,-56K,-26K
FriMar 5,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,5.0B,-4.2B,-4.6B
SatMar 6,1:00pm,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
SunMar 7,4:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,0.7%,,-5.1%
SunMar 7,6:50pm,JPY,Low Impact Expected,Bank Lending y/y,-1.5%,,-1.5%
MonMar 8,12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,42.1,40.2,38.8
MonMar 8,1:45am,CHF,Low Impact Expected,Unemployment Rate,4.1%,4.1%,4.1%
MonMar 8,3:15am,CHF,High Impact Expected,Retail Sales y/y,4.4%,2.4%,4.4%
MonMar 8,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-7.5,-8.0,-8.2
MonMar 8,6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,0.6%,1.1%,-1.0%
MonMar 8,8:00am,GBP,Medium Impact Expected,MPC Member Barker Speaks,,,
MonMar 8,8:15am,CAD,High Impact Expected,Housing Starts,197K,188K,185K
MonMar 8,7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,2.2%,,-0.7%
MonMar 8,7:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,19.1%,,-8.1%
MonMar 8,10:45pm,JPY,Low Impact Expected,30-y Bond Auction,2.30|3.9,,2.31|3.9
TueMar 9,12:00am,JPY,Low Impact Expected,Leading Indicators,97.1%,96.9%,94.7%
TueMar 9,1:15am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,217.3%,,189.4%
TueMar 9,2:45am,EUR,Low Impact Expected,French Trade Balance,-3.7B,-3.9B,-4.2B
TueMar 9,3:15am,CHF,Medium Impact Expected,CPI m/m,0.1%,0.2%,-0.1%
TueMar 9,4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-8.0B,-6.9B,-7.0B
TueMar 9,7:30am,USD,Low Impact Expected,NFIB Small Business Index,88.0,,89.3
TueMar 9,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,45.4,48.9,46.8
TueMar 9,4:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,5.7%,1.2%,-1.6%
TueMar 9,5:00pm,AUD,Medium Impact Expected,RBA Deputy Gov Lowe Speaks,,,
