Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuMay 1,All Day,CHF,Non-Economic,Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuMay 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,20.7%,,11.1%
ThuMay 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,51.0,50.7,51.3
ThuMay 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,27.4%,,9.4%
ThuMay 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.2%,0.1%,0.1%
ThuMay 1,,USD,Medium Impact Expected,Personal Spending m/m,0.4%,0.2%,0.1%
ThuMay 1,,USD,Medium Impact Expected,Unemployment Claims,380K,363K,345K
ThuMay 1,,USD,Low Impact Expected,Personal Income m/m,0.3%,0.4%,0.5%
ThuMay 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.6,48.0,48.6
ThuMay 1,,USD,Low Impact Expected,Construction Spending m/m,-1.1%,-0.8%,0.4%
ThuMay 1,,USD,Low Impact Expected,ISM Manufacturing Prices,84.5,83.5,83.5
ThuMay 1,10:30am,USD,Low Impact Expected,Natural Gas Storage,86B,30B,24B
ThuMay 1,11:45am,CAD,High Impact Expected,BOC Gov Carney Speaks,,,
ThuMay 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,-2.8%,-2.3%,0.0%
ThuMay 1,All Day,CNY,Non-Economic,Bank Holiday,,,
ThuMay 1,9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.5%,0.3%,-0.1%
ThuMay 1,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,55.4,,54.4
FriMay 2,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-0.1%,0.6%,-0.7%
FriMay 2,3:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.3%,-0.6%,-2.5%
FriMay 2,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,45.2,,46.4
FriMay 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,56.7,55.0,55.3
FriMay 2,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,48.2,48.8,49.4
FriMay 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.1,51.5,51.5
FriMay 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,53.6,53.6,53.6
FriMay 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,50.7,50.8,50.8
FriMay 2,4:30am,GBP,Medium Impact Expected,Construction PMI,46.1,47.0,47.2
FriMay 2,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-20K,-80K,-81K
FriMay 2,,USD,High Impact Expected,Unemployment Rate,5.0%,5.2%,5.1%
FriMay 2,,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.1%,0.3%,0.3%
FriMay 2,9:30am,USD,High Impact Expected,Fed Announcement,,,
FriMay 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.4%,0.2%,-0.9%
FriMay 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,62.9,,60.3
SunMay 4,6:45pm,NZD,High Impact Expected,Labor Cost Index q/q,0.7%,0.8%,1.1%
SunMay 4,7:30pm,AUD,Low Impact Expected,AIG Services Index,47.3,,53.8
SunMay 4,All Day,JPY,Non-Economic,Bank Holiday,,,
SunMay 4,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.5%,,0.4%
SunMay 4,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,3.1%,,-0.7%
SunMay 4,,AUD,Medium Impact Expected,HPI q/q,1.1%,0.1%,4.1%
SunMay 4,11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.3%,,2.0%
MonMay 5,All Day,GBP,Non-Economic,Bank Holiday,,,
MonMay 5,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,3.5,4.2,4.1
MonMay 5,7:40am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
MonMay 5,8:50am,CAD,Medium Impact Expected,Gov Council Member Murray Speaks,,,
MonMay 5,10:00am,USD,High Impact Expected,ISM Services PMI,52.0,49.1,49.6
MonMay 5,All Day,USD,Low Impact Expected,Total Vehicle Sales,14.5M,14.9M,15.1M
MonMay 5,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonMay 5,All Day,JPY,Non-Economic,Bank Holiday,,,
MonMay 5,8:30pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
MonMay 5,9:30pm,AUD,High Impact Expected,Trade Balance,-2.74B,-2.92B,-3.26B
TueMay 6,12:30am,AUD,High Impact Expected,Cash Rate,7.25%,7.25%,7.25%
TueMay 6,,AUD,High Impact Expected,RBA Rate Statement,,,
TueMay 6,1:45am,CHF,High Impact Expected,CPI m/m,0.8%,0.8%,0.3%
TueMay 6,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,46B,,46B
TueMay 6,,EUR,Low Impact Expected,Spanish Unemployment Change,37.5K,,-14.4K
TueMay 6,3:15am,EUR,Low Impact Expected,Spanish Services PMI,42.5,,40.9
TueMay 6,3:30am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
TueMay 6,3:45am,EUR,Low Impact Expected,Italian Services PMI,49.8,48.2,48.8
TueMay 6,3:50am,EUR,Low Impact Expected,French Final Services PMI,52.8,54.0,54.0
TueMay 6,3:55am,EUR,Low Impact Expected,German Final Services PMI,54.9,54.6,54.6
TueMay 6,4:00am,EUR,Low Impact Expected,Final Services PMI,52.0,51.8,51.8
TueMay 6,4:30am,GBP,High Impact Expected,Final Services PMI,50.4,51.7,52.1
TueMay 6,5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.6%,0.7%
TueMay 6,8:30am,CAD,High Impact Expected,Building Permits m/m,-4.5%,1.3%,0.8%
TueMay 6,10:00am,CAD,High Impact Expected,Ivey PMI,57.6,54.5,59.0
TueMay 6,5:00pm,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
TueMay 6,7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,70,74,77
TueMay 6,7:30pm,AUD,Low Impact Expected,AIG Construction Index,42.6,,48.4
WedMay 7,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-22.5B,,-22.7B
WedMay 7,,EUR,Low Impact Expected,French Trade Balance,-4.8B,-3.0B,-2.8B
WedMay 7,4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.5%,0.0%,0.4%
WedMay 7,,GBP,Low Impact Expected,Industrial Production m/m,-0.5%,-0.1%,0.3%
WedMay 7,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.4%,0.1%,-0.2%
WedMay 7,5:28am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.2%,,1.1%
WedMay 7,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-0.6%,0.3%,-0.6%
WedMay 7,8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,2.2%,1.5%,1.9%
WedMay 7,,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,2.2%,2.6%,2.6%
