Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJun 1,10:34am,NZD,Low Impact Expected,GDT Price Index,-1.20%,,
SunJun 1,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJun 1,7:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,51.2,,52.7
SunJun 1,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,0.50%
SunJun 1,9:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.20%,0.20%,0.20%
SunJun 1,9:30pm,AUD,Low Impact Expected,Company Operating Profits q/q,2.20%,1.50%,4.10%
SunJun 1,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.60%,1.30%,1.50%
SunJun 1,9:55pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,0.10%,,-6.00%
SunJun 1,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,54.7,,55.4
MonJun 2,1:45am,CHF,Medium Impact Expected,GDP q/q,0.30%,0.30%,0.90%
MonJun 2,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,28.60%,,21.80%
MonJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonJun 2,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,43.8,,45.2
MonJun 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,55.7,55.4,56.7
MonJun 2,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,48,48.2,48.2
MonJun 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.5,51.3,51.3
MonJun 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,53.6,53.5,53.5
MonJun 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,50.6,50.5,50.5
MonJun 2,All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
MonJun 2,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,50,51,50.8
MonJun 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,58K,64K,63K
MonJun 2,4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,7.3B,8.0B,7.9B
MonJun 2,9:30am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
MonJun 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,49.6,48.6,48.6
MonJun 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.40%,-0.50%,-0.60%
MonJun 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,87,85,84.5
MonJun 2,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,-0.90%,-0.90%,-2.80%
MonJun 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,60.5,,62.9
MonJun 2,9:30pm,AUD,High Impact Expected,Building Approvals m/m,7.80%,-0.90%,-5.50%
MonJun 2,9:30pm,AUD,Medium Impact Expected,Current Account,-19.5B,-20.4B,-18.7B
MonJun 2,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.80|2.1,,1.66|2.5
TueJun 3,12:30am,AUD,High Impact Expected,Cash Rate,7.25%,7.25%,7.25%
TueJun 3,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 3,1:45am,CHF,High Impact Expected,CPI m/m,0.80%,0.40%,0.80%
TueJun 3,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,15.1K,,37.5K
TueJun 3,All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
TueJun 3,4:30am,GBP,Medium Impact Expected,Construction PMI,43.9,45.7,46.1
TueJun 3,5:00am,EUR,Low Impact Expected,PPI m/m,0.80%,0.80%,0.70%
TueJun 3,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.80%,0.70%,0.70%
TueJun 3,9:00am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
TueJun 3,9:00am,JPY,Medium Impact Expected,BOJ Gov Shirakawa Speaks,,,
TueJun 3,9:00am,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
TueJun 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.10%,0.00%,1.50%
TueJun 3,All Day,USD,Low Impact Expected,Total Vehicle Sales,14.3M,14.5M,14.5M
TueJun 3,7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,69,68,70
TueJun 3,7:30pm,AUD,Low Impact Expected,AIG Services Index,49.7,,47.3
TueJun 3,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-4.90%,-9.60%,-7.70%
TueJun 3,9:30pm,AUD,High Impact Expected,GDP q/q,0.60%,0.30%,0.70%
TueJun 3,9:30pm,AUD,Medium Impact Expected,RBA Deputy Gov Lowe Speaks,,,
TueJun 3,11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.00%,,-0.30%
WedJun 4,3:15am,EUR,Low Impact Expected,Spanish Services PMI,43.3,,42.5
WedJun 4,3:30am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
WedJun 4,3:45am,EUR,Low Impact Expected,Italian Services PMI,48.1,49.5,49.8
WedJun 4,3:50am,EUR,Low Impact Expected,French Final Services PMI,50.5,50.7,50.7
WedJun 4,3:55am,EUR,Low Impact Expected,German Final Services PMI,53.8,53.7,53.7
WedJun 4,4:00am,EUR,Low Impact Expected,Final Services PMI,50.6,50.6,50.6
WedJun 4,4:30am,GBP,High Impact Expected,Final Services PMI,49.8,50.4,50.4
WedJun 4,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.60%,0.20%,-0.90%
WedJun 4,5:38am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.80%,,1.20%
WedJun 4,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,45.60%,,27.40%
WedJun 4,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,40K,-30K,13K
WedJun 4,8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,2.60%,2.50%,2.20%
WedJun 4,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.20%,2.00%,2.20%
WedJun 4,10:00am,USD,High Impact Expected,ISM Services PMI,51.7,51,52
WedJun 4,10:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.50%,,-0.10%
WedJun 4,10:35am,USD,Medium Impact Expected,Crude Oil Inventories,-4.8M,1.1M,-8.8M
WedJun 4,2:45pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
WedJun 4,5:00pm,NZD,High Impact Expected,Official Cash Rate,8.25%,8.25%,8.25%
WedJun 4,5:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
WedJun 4,5:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
WedJun 4,5:00pm,NZD,Medium Impact Expected,RBNZ Monetary Policy Statement,,,
WedJun 4,9:30pm,AUD,High Impact Expected,Trade Balance,-0.96B,-1.73B,-2.55B
ThuJun 5,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,47B,,46B
ThuJun 5,3:00am,GBP,High Impact Expected,Halifax HPI m/m,-2.40%,-1.10%,-1.50%
ThuJun 5,5:04am,EUR,Low Impact Expected,French 10-y Bond Auction,4.61|2.3,,4.35|2.3
ThuJun 5,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-1.80%,0.40%,-0.50%
ThuJun 5,7:00am,GBP,High Impact Expected,Official Bank Rate,5.00%,5.00%,5.00%
ThuJun 5,7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.00%,4.00%,4.00%
ThuJun 5,8:30am,CAD,High Impact Expected,Building Permits m/m,14.50%,0.40%,-4.60%
ThuJun 5,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
ThuJun 5,8:30am,USD,High Impact Expected,Unemployment Claims,357K,374K,375K
ThuJun 5,10:00am,CAD,High Impact Expected,Ivey PMI,62.5,58.8,57.6
ThuJun 5,10:00am,USD,Medium Impact Expected,Mortgage Delinquencies,6.35%,,5.82%
ThuJun 5,10:35am,USD,Low Impact Expected,Natural Gas Storage,105B,103B,87B
ThuJun 5,11:00am,USD,High Impact Expected,FOMC Member Kohn Speaks,,,
ThuJun 5,12:00pm,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
ThuJun 5,7:30pm,AUD,Low Impact Expected,AIG Construction Index,36.9,,42.6
FriJun 6,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-45.0B,,-22.5B
FriJun 6,2:45am,EUR,Low Impact Expected,French Trade Balance,-3.7B,-4.0B,-4.3B
FriJun 6,5:00am,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
FriJun 6,6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-0.80%,0.20%,-0.80%
FriJun 6,7:00am,CAD,High Impact Expected,Employment Change,8.4K,10.0K,19.2K
FriJun 6,7:00am,CAD,High Impact Expected,Unemployment Rate,6.10%,6.10%,6.10%
FriJun 6,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-49K,-57K,-28K
FriJun 6,8:30am,USD,High Impact Expected,Unemployment Rate,5.50%,5.10%,5.00%
FriJun 6,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.30%,0.20%,0.10%
FriJun 6,8:45am,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
FriJun 6,10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.30%,0.40%,0.10%
FriJun 6,12:00pm,EUR,Medium Impact Expected,German Buba President Weber Speaks,,,
FriJun 6,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,8.9B,7.3B,13.1B
SunJun 8,All Day,AUD,Non-Economic,Bank Holiday,,,
SunJun 8,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,1.50%,,1.20%
SunJun 8,7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.00%,2.00%,1.90%
SunJun 8,All Day,CNY,Non-Economic,Bank Holiday,,,
MonJun 9,1:00am,JPY,Low Impact Expected,Leading Indicators,92.80%,93.00%,90.80%
MonJun 9,1:45am,CHF,Low Impact Expected,Unemployment Rate,2.50%,2.50%,2.50%
MonJun 9,2:00am,EUR,Low Impact Expected,German Trade Balance,17.7B,15.9B,15.3B
MonJun 9,3:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,32.1,34.5,35.5
MonJun 9,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,5.2,3,3.5
MonJun 9,4:30am,GBP,High Impact Expected,PPI Input m/m,3.80%,2.60%,3.20%
MonJun 9,4:30am,GBP,Low Impact Expected,PPI Output m/m,1.60%,0.80%,1.50%
MonJun 9,6:00am,EUR,Low Impact Expected,ECB Financial Stability Review,,,
MonJun 9,8:15am,CAD,High Impact Expected,Housing Starts,221K,220K,214K
MonJun 9,10:00am,CHF,Medium Impact Expected,SNB Chairman Roth Speaks,,,
MonJun 9,10:00am,USD,High Impact Expected,Pending Home Sales m/m,6.30%,-0.50%,-1.00%
MonJun 9,12:15pm,USD,Medium Impact Expected,FOMC Member Geithner Speaks,,,
MonJun 9,12:30pm,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
MonJun 9,7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,1.90%,,-1.50%
MonJun 9,7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-93%,-97%,-95%
MonJun 9,7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,5.50%,3.10%,-8.30%
MonJun 9,8:15pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
MonJun 9,9:30pm,AUD,High Impact Expected,Home Loans m/m,-3.00%,-2.00%,-5.70%
MonJun 9,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-1.70%,,3.10%
MonJun 9,9:30pm,AUD,Low Impact Expected,NAB Business Confidence,-4,,-8
TueJun 10,2:00am,EUR,Low Impact Expected,German WPI m/m,1.40%,0.60%,0.60%
TueJun 10,2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,1.40%,,0.40%
TueJun 10,2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,1.40%,0.30%,-1.00%
TueJun 10,4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.70%,-0.20%,-0.10%
TueJun 10,4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.10%,0.00%,-0.50%
TueJun 10,4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.20%,0.00%,-0.50%
TueJun 10,6:06am,GBP,Low Impact Expected,ONS HPI y/y,4.90%,3.40%,5.20%
