Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueApr 1,1:30am,AUD,Low Impact Expected,Commodity Prices y/y,-12.8%,,-11.4%
TueApr 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52.8,52.9,52.5
TueApr 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,54.4,56.9,57.6
TueApr 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,52.4,52.2,52.3
TueApr 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.8,51.9,51.9
TueApr 1,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-12K,-9K,-15K
TueApr 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,53.0,53.0,53.0
TueApr 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,55.3,56.7,56.2
TueApr 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.9%,12.0%,11.9%
TueApr 1,Day 1,EUR,Medium Impact Expected,ECOFIN Meetings,,,
TueApr 1,8:30am,CAD,Medium Impact Expected,RMPI m/m,5.7%,2.3%,2.8%
TueApr 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,53.3,,52.9
TueApr 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,55.5,55.9,55.5
TueApr 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,53.7,54.2,53.2
TueApr 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,16.4M,15.8M,15.3M
TueApr 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,54.8%,60.2%,55.7%
TueApr 1,8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.1%,,0.9%
TueApr 1,8:30pm,AUD,High Impact Expected,Building Approvals m/m,-5.0%,-1.7%,6.9%
WedApr 2,2:00am,GBP,Medium Impact Expected,Nationwide HPI m/m,0.4%,0.7%,0.7%
WedApr 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-16.6K,-5.3K,-1.9K
WedApr 2,4:30am,GBP,High Impact Expected,Construction PMI,62.5,63.1,62.6
WedApr 2,5:00am,EUR,Low Impact Expected,Final GDP q/q,0.2%,0.3%,0.3%
WedApr 2,Day 2,EUR,Medium Impact Expected,ECOFIN Meetings,,,
WedApr 2,5:34am,GBP,Low Impact Expected,30-y Bond Auction,3.53|1.8,,3.59|1.9
WedApr 2,7:45am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
WedApr 2,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,191K,192K,178K
WedApr 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.6%,1.3%,-1.0%
WedApr 2,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-2.4M,1.3M,6.6M
WedApr 2,6:12pm,AUD,Low Impact Expected,AIG Services Index,48.9,,55.2
WedApr 2,8:30pm,AUD,High Impact Expected,Retail Sales m/m,0.2%,0.4%,1.2%
WedApr 2,9:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,54.5,,55.0
WedApr 2,9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.9,,51.0
WedApr 2,10:50pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
ThuApr 3,3:15am,EUR,Medium Impact Expected,Spanish Services PMI,54.0,54.1,53.7
ThuApr 3,3:45am,EUR,Medium Impact Expected,Italian Services PMI,49.5,52.3,52.9
ThuApr 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,51.5,51.4,51.4
ThuApr 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,53.0,54.0,54.0
ThuApr 3,4:00am,EUR,Low Impact Expected,Final Services PMI,52.2,52.4,52.4
ThuApr 3,4:30am,GBP,High Impact Expected,Final Services PMI,57.6,58.2,58.2
ThuApr 3,4:42am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.29|2.1,,3.34|2.8
ThuApr 3,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.4%,-0.3%,1.0%
ThuApr 3,5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,2.15|2.0,,2.20|2.1
ThuApr 3,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-30.2%,,-24.4%
ThuApr 3,7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.25%,0.25%,0.25%
