Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuJan 1,All Day,CHF,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuJan 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
ThuJan 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
ThuJan 1,All Day,GBP,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,CAD,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,USD,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,NZD,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,CNY,Non-Economic,Bank Holiday,,,
ThuJan 1,All Day,JPY,Non-Economic,Bank Holiday,,,
FriJan 2,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,-21.20%,,-18.40%
FriJan 2,All Day,CHF,Non-Economic,Bank Holiday,,,
FriJan 2,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,53.8,54.9,54.7
FriJan 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,48.4,49.6,49
FriJan 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,47.5,47.9,47.9
FriJan 2,3:55am,EUR,Medium Impact Expected,German Final Manufacturing PMI,51.2,51.2,51.2
FriJan 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,50.6,50.8,50.8
FriJan 2,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,52.5,53.7,53.3
FriJan 2,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,3.3B,2.5B,2.7B
FriJan 2,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.00%,0.20%,0.00%
FriJan 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,59K,59K,60K
FriJan 2,9:30am,CAD,Low Impact Expected,Manufacturing PMI,53.9,,55.3
FriJan 2,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,53.9,54.1,53.7
FriJan 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,55.5,57.6,58.7
FriJan 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.30%,0.40%,1.20%
FriJan 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,38.5,43.1,44.5
SunJan 4,5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,46.9,,50.1
