Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
WedDec 20,8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,1.50%,0.50%,-1.10%
WedDec 20,9:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
WedDec 20,9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.80%,,1.30%
WedDec 20,9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,0.1,2,1.6
WedDec 20,10:00am,USD,Medium Impact Expected,Existing Home Sales,5.81M,5.53M,5.50M
WedDec 20,10:30am,USD,High Impact Expected,Crude Oil Inventories,-6.5M,-3.6M,-5.1M
WedDec 20,3:00pm,USD,High Impact Expected,President Trump Speaks,,,
WedDec 20,4:45pm,NZD,High Impact Expected,GDP q/q,0.60%,0.60%,1.00%
WedDec 20,6:05pm,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-12,-12
WedDec 20,9:46pm,JPY,High Impact Expected,Monetary Policy Statement,,,
WedDec 20,9:46pm,JPY,Medium Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
ThuDec 21,1:30am,JPY,High Impact Expected,BOJ Press Conference,,,
ThuDec 21,2:00am,CHF,Low Impact Expected,Trade Balance,2.63B,2.84B,2.45B
ThuDec 21,All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
ThuDec 21,4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,8.1B,8.3B,7.2B
ThuDec 21,8:30am,CAD,High Impact Expected,CPI m/m,0.30%,0.20%,0.10%
ThuDec 21,8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.80%,0.40%,0.40%
ThuDec 21,8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.50%,,1.60%
ThuDec 21,8:30am,CAD,Medium Impact Expected,Median CPI y/y,1.90%,,1.70%
ThuDec 21,8:30am,CAD,Medium Impact Expected,Retail Sales m/m,1.50%,0.30%,0.20%
ThuDec 21,8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,1.80%,,1.50%
ThuDec 21,8:30am,USD,High Impact Expected,Final GDP q/q,3.20%,3.30%,3.30%
ThuDec 21,8:30am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,26.2,21.5,22.7
ThuDec 21,8:30am,USD,Medium Impact Expected,Unemployment Claims,245K,232K,225K
ThuDec 21,8:30am,USD,Low Impact Expected,Final GDP Price Index q/q,2.10%,2.10%,2.10%
ThuDec 21,8:32am,CAD,Low Impact Expected,Core CPI m/m,-0.10%,,0.30%
ThuDec 21,8:36am,CAD,Low Impact Expected,ADP Non-Farm Employment Change,59.2K,,5.4K
ThuDec 21,9:00am,USD,Low Impact Expected,HPI m/m,0.50%,0.40%,0.50%
ThuDec 21,10:00am,EUR,Low Impact Expected,Consumer Confidence,1,0,0
