Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
FriJan 1,All Day,CHF,Non-Economic,Bank Holiday,,,
FriJan 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
FriJan 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
FriJan 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
FriJan 1,All Day,GBP,Non-Economic,Bank Holiday,,,
FriJan 1,All Day,CAD,Non-Economic,Bank Holiday,,,
FriJan 1,All Day,USD,Non-Economic,Bank Holiday,,,
SunJan 3,1:15pm,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
SunJan 3,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJan 3,5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,51.9,,52.5
SunJan 3,5:30pm,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
SunJan 3,8:35pm,JPY,Low Impact Expected,Final Manufacturing PMI,52.6,52.5,52.5
SunJan 3,8:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,48.2,48.9,48.6
MonJan 4,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,-23.30%,,-21.80%
MonJan 4,All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,-0.10%,0.20%,0.10%
MonJan 4,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,53,53.1,53.1
MonJan 4,3:30am,CHF,Low Impact Expected,Manufacturing PMI,52.1,50.2,49.7
MonJan 4,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,55.6,54.9,54.9
MonJan 4,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.4,51.6,51.6
MonJan 4,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,53.2,53,53
MonJan 4,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,53.2,53.1,53.1
MonJan 4,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,51.9,52.8,52.5
MonJan 4,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,5.3B,4.9B,4.8B
MonJan 4,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.40%,0.50%,0.60%
MonJan 4,4:30am,GBP,Low Impact Expected,Mortgage Approvals,70K,70K,70K
MonJan 4,9:30am,CAD,Low Impact Expected,Manufacturing PMI,47.5,,48.6
MonJan 4,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,51.2,51.1,51.3
MonJan 4,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.2,49.1,48.6
MonJan 4,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.40%,0.70%,0.30%
MonJan 4,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,33.5,36.5,35.5
MonJan 4,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,29.50%,33.20%,32.50%
MonJan 4,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.25|3.3,,0.32|3.6
TueJan 5,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-55.8K,-52.6K,-27.1K
TueJan 5,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-14K,-7K,-14K
TueJan 5,4:30am,GBP,High Impact Expected,Construction PMI,57.8,56.1,55.3
TueJan 5,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.20%,0.40%,0.20%
TueJan 5,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.90%,1.00%,0.90%
TueJan 5,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.00%,0.10%,-0.40%
TueJan 5,5:33am,GBP,Low Impact Expected,10-y Bond Auction,1.88|1.6,,1.94|1.5
TueJan 5,8:30am,CAD,Medium Impact Expected,RMPI m/m,-4.00%,-2.30%,0.00%
TueJan 5,8:30am,CAD,Low Impact Expected,IPPI m/m,-0.20%,0.10%,-0.50%
