Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonFeb 1,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,-25.80%,,-22.70%
MonFeb 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,55.4,52.5,53
MonFeb 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,50,51,52.1
MonFeb 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,53.2,54.9,55.6
MonFeb 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,50,50,50
MonFeb 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,52.3,52.1,52.1
MonFeb 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.3,52.3,52.3
MonFeb 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,52.9,51.8,52.1
MonFeb 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.4B,4.9B,5.2B
MonFeb 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-0.20%,0.30%,0.40%
MonFeb 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,71K,70K,70K
MonFeb 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.00%,0.10%,0.20%
MonFeb 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.00%,0.10%,0.50%
MonFeb 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.30%,0.20%,0.30%
MonFeb 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,49.3,,47.5
MonFeb 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,52.4,52.7,52.7
MonFeb 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.2,48.6,48.2
MonFeb 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.10%,0.60%,-0.60%
MonFeb 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,33.5,34.7,33.5
MonFeb 1,11:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
MonFeb 1,1:00pm,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
MonFeb 1,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonFeb 1,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,28.90%,28.30%,29.50%
MonFeb 1,7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-2.30%,,-1.80%
MonFeb 1,10:30pm,AUD,High Impact Expected,Cash Rate,2.00%,2.00%,2.00%
MonFeb 1,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonFeb 1,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.08|3.1,,0.25|3.3
TueFeb 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,57.2K,71.2K,-55.8K
TueFeb 2,3:15am,CHF,Low Impact Expected,Retail Sales y/y,-1.60%,-1.30%,-1.70%
TueFeb 2,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-20K,-7K,-16K
TueFeb 2,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,11.40%,11.20%,11.40%
TueFeb 2,4:30am,GBP,High Impact Expected,Construction PMI,55,57.6,57.8
TueFeb 2,5:00am,EUR,Medium Impact Expected,Unemployment Rate,10.40%,10.50%,10.50%
TueFeb 2,5:00am,EUR,Low Impact Expected,PPI m/m,-0.80%,-0.40%,-0.20%
TueFeb 2,5:30am,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
TueFeb 2,8:53am,NZD,High Impact Expected,GDT Price Index,-7.40%,,-1.40%
TueFeb 2,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,47.8,47.8,47.3
TueFeb 2,10:15am,USD,Low Impact Expected,Wards Total Vehicle Sales,17.5M,17.3M,17.2M
TueFeb 2,All Day,USD,Low Impact Expected,Total Vehicle Sales,17.6M,17.4M,17.3M
TueFeb 2,1:00pm,USD,Medium Impact Expected,FOMC Member George Speaks,,,
TueFeb 2,4:45pm,NZD,High Impact Expected,Employment Change q/q,0.90%,0.80%,-0.50%
TueFeb 2,4:45pm,NZD,High Impact Expected,Unemployment Rate,5.30%,6.10%,6.00%
TueFeb 2,4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.40%,0.50%,0.40%
TueFeb 2,5:30pm,AUD,Low Impact Expected,AIG Services Index,48.4,,46.3
TueFeb 2,6:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
TueFeb 2,7:00pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
TueFeb 2,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.80%,,-2.00%
